Year,Month,Company,Type,SubCategory,Account,Amount (INR)
2019,6,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,6155946.48
2019,6,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,825565.95
2019,6,Construct Corp H,Equity,Shareholder's Equity,Common Stock,2355665.64
2019,6,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,2750633.01
2019,6,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,4116152.06
2019,6,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,4304547.9
2019,7,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,4317259.37
2019,7,Construct Corp H,Assets,Current Assets,Accounts Receivable,1656758.36
2019,7,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-4532764.13
2019,7,Construct Corp H,Assets,Current Assets,Inventory,5568084.5
2019,7,Construct Corp H,Assets,Current Assets,Prepaid Expenses,1135322.33
2019,7,Construct Corp H,Assets,PPE,Land,2831445.3
2019,7,Construct Corp H,Assets,PPE,Buildings,4869831.64
2019,7,Construct Corp H,Assets,PPE,Construction Equipment,3146047.67
2019,7,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-1003060.94
2019,7,Construct Corp H,Assets,PPE,Vehicles,4026350.97
2019,7,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-1228487.03
2019,7,Construct Corp H,Assets,Other Long Term Assets,Investments,1264474.5
2019,7,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,1516081.19
2019,7,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-3096370.57
2019,7,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,3871494.9
2019,7,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,396308.74
2019,7,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,3242701.44
2019,7,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,1753643.56
2019,7,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,1011291.82
2019,7,Construct Corp H,Equity,Shareholder's Equity,Common Stock,5188633.73
2019,7,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,1315538.94
2019,7,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,3955599.84
2019,7,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,3622827.64
2019,8,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,2906257.47
2019,8,Construct Corp H,Assets,Current Assets,Accounts Receivable,5479429.49
2019,8,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-6345423.22
2019,8,Construct Corp H,Assets,Current Assets,Inventory,577176.81
2019,8,Construct Corp H,Assets,Current Assets,Prepaid Expenses,2008931.73
2019,8,Construct Corp H,Assets,PPE,Land,2346105.07
2019,8,Construct Corp H,Assets,PPE,Buildings,6109294.36
2019,8,Construct Corp H,Assets,PPE,Construction Equipment,3232510.31
2019,8,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-564067.64
2019,8,Construct Corp H,Assets,PPE,Vehicles,1544838.35
2019,8,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-510009.76
2019,8,Construct Corp H,Assets,Other Long Term Assets,Investments,3134315.93
2019,8,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,1411637.94
2019,8,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-1617418.68
2019,8,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,543684.06
2019,8,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,1418502.29
2019,8,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,5303364.65
2019,8,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,1701733.28
2019,8,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,5000709.85
2019,8,Construct Corp H,Equity,Shareholder's Equity,Common Stock,4991726.65
2019,8,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,2976282.23
2019,8,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,917021.24
2019,8,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,2977523.83
2019,9,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,5685778.35
2019,9,Construct Corp H,Assets,Current Assets,Accounts Receivable,1016774.29
2019,9,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-3146479.5
2019,9,Construct Corp H,Assets,Current Assets,Inventory,2208572.17
2019,9,Construct Corp H,Assets,Current Assets,Prepaid Expenses,3717225.53
2019,9,Construct Corp H,Assets,PPE,Land,4370663.15
2019,9,Construct Corp H,Assets,PPE,Buildings,3315801.37
2019,9,Construct Corp H,Assets,PPE,Construction Equipment,2761054.75
2019,9,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-890648.4
2019,9,Construct Corp H,Assets,PPE,Vehicles,6015535.09
2019,9,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-1239660.3
2019,9,Construct Corp H,Assets,Other Long Term Assets,Investments,5450425.43
2019,9,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,956639.72
2019,9,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-2264942.32
2019,9,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,342537.56
2019,9,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,4239045.67
2019,9,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,3668361.15
2019,9,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,1835210.73
2019,9,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,1431782.64
2019,9,Construct Corp H,Equity,Shareholder's Equity,Common Stock,5475355.4
2019,9,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,3959506.35
2019,9,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,4992711.84
2019,9,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,3930651.8
2019,10,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,1343611.13
2019,10,Construct Corp H,Assets,Current Assets,Accounts Receivable,4964170.6
2019,10,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-3474401.95
2019,10,Construct Corp H,Assets,Current Assets,Inventory,5651341.37
2019,10,Construct Corp H,Assets,Current Assets,Prepaid Expenses,3160498.3
2019,10,Construct Corp H,Assets,PPE,Land,4312083.9
2019,10,Construct Corp H,Assets,PPE,Buildings,2962200.23
2019,10,Construct Corp H,Assets,PPE,Construction Equipment,519153.11
2019,10,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-2223249.66
2019,10,Construct Corp H,Assets,PPE,Vehicles,497106.77
2019,10,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-6112597.3
2019,10,Construct Corp H,Assets,Other Long Term Assets,Investments,6088836.39
2019,10,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,2031839.61
2019,10,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-1391061.84
2019,10,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,4215902.39
2019,10,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,2650421.05
2019,10,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,4459398.69
2019,10,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,1536128.03
2019,10,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,4931366.17
2019,10,Construct Corp H,Equity,Shareholder's Equity,Common Stock,330029.15
2019,10,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,2518772.73
2019,10,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,3392275.78
2019,10,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,2452734.58
2019,11,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,1671801.52
2019,11,Construct Corp H,Assets,Current Assets,Accounts Receivable,6208601.97
2019,11,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-4602924.86
2019,11,Construct Corp H,Assets,Current Assets,Inventory,389996.77
2019,11,Construct Corp H,Assets,Current Assets,Prepaid Expenses,6478622.82
2019,11,Construct Corp H,Assets,PPE,Land,2827660.91
2019,11,Construct Corp H,Assets,PPE,Buildings,2978893.2
2019,11,Construct Corp H,Assets,PPE,Construction Equipment,3929191.23
2019,11,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-5656804.06
2019,11,Construct Corp H,Assets,PPE,Vehicles,5982795.41
2019,11,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-3245667.72
2019,11,Construct Corp H,Assets,Other Long Term Assets,Investments,6145144.56
2019,11,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,3969826.47
2019,11,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-1038708.35
2019,11,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,5325617.02
2019,11,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,2678411.9
2019,11,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,3059978.4
2019,11,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,5866895.67
2019,11,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,5536434.09
2019,11,Construct Corp H,Equity,Shareholder's Equity,Common Stock,2490500.51
2019,11,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,2483342.41
2019,11,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,5992633.57
2019,11,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,2678871.19
2019,12,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,4518641.05
2019,12,Construct Corp H,Assets,Current Assets,Accounts Receivable,1129040.5
2019,12,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-3088957.11
2019,12,Construct Corp H,Assets,Current Assets,Inventory,4113380.58
2019,12,Construct Corp H,Assets,Current Assets,Prepaid Expenses,1610975.53
2019,12,Construct Corp H,Assets,PPE,Land,5026442.34
2019,12,Construct Corp H,Assets,PPE,Buildings,424172.71
2019,12,Construct Corp H,Assets,PPE,Construction Equipment,2500560.57
2019,12,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-5234236.09
2019,12,Construct Corp H,Assets,PPE,Vehicles,4268928.35
2019,12,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-5144775.19
2019,12,Construct Corp H,Assets,Other Long Term Assets,Investments,2745340.15
2019,12,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,394997.96
2019,12,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-3108867.3
2019,12,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,3843951.23
2019,12,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,2881029.08
2019,12,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,1728644.83
2019,12,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,5492790.74
2019,12,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,5668246.06
2019,12,Construct Corp H,Equity,Shareholder's Equity,Common Stock,2858150.07
2019,12,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,2616538.1
2019,12,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,306766.72
2019,12,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,5218821.92
2020,1,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,1708449.42
2020,1,Construct Corp H,Assets,Current Assets,Accounts Receivable,5800927.75
2020,1,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-1413066.8
2020,1,Construct Corp H,Assets,Current Assets,Inventory,1914208.37
2020,1,Construct Corp H,Assets,Current Assets,Prepaid Expenses,3079769.8
2020,1,Construct Corp H,Assets,PPE,Land,4035080.74
2020,1,Construct Corp H,Assets,PPE,Buildings,5629625.06
2020,1,Construct Corp H,Assets,PPE,Construction Equipment,1725342.21
2020,1,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-3427574.8
2020,1,Construct Corp H,Assets,PPE,Vehicles,3543917.02
2020,1,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-1613526.42
2020,1,Construct Corp H,Assets,Other Long Term Assets,Investments,5701227.75
2020,1,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,2081933.3
2020,1,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-5562840.5
2020,1,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,2617678.23
2020,1,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,2211266.44
2020,1,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,3936455.31
2020,1,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,2687386.08
2020,1,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,5383447.32
2020,1,Construct Corp H,Equity,Shareholder's Equity,Common Stock,2280481.88
2020,1,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,3052960.24
2020,1,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,5711789.02
2020,1,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,6058174.13
2020,2,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,5269435.44
2020,2,Construct Corp H,Assets,Current Assets,Accounts Receivable,2559319.14
2020,2,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-4920255.28
2020,2,Construct Corp H,Assets,Current Assets,Inventory,3127220.64
2020,2,Construct Corp H,Assets,Current Assets,Prepaid Expenses,5917195.98
2020,2,Construct Corp H,Assets,PPE,Land,2015048.15
2020,2,Construct Corp H,Assets,PPE,Buildings,1671620.14
2020,2,Construct Corp H,Assets,PPE,Construction Equipment,535170.03
2020,2,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-2398683.27
2020,2,Construct Corp H,Assets,PPE,Vehicles,4031026.66
2020,2,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-5957413.18
2020,2,Construct Corp H,Assets,Other Long Term Assets,Investments,6088568.18
2020,2,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,4737369.98
2020,2,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-459338.37
2020,2,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,5538222.75
2020,2,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,2953890.77
2020,2,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,4528052.99
2020,2,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,1514691.89
2020,2,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,2521830.09
2020,2,Construct Corp H,Equity,Shareholder's Equity,Common Stock,3462676.97
2020,2,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,5143326.31
2020,2,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,3362781.72
2020,2,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,5784583.11
2020,3,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,4137069.52
2020,3,Construct Corp H,Assets,Current Assets,Accounts Receivable,3954937.62
2020,3,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-6144709.3
2020,3,Construct Corp H,Assets,Current Assets,Inventory,3073629.76
2020,3,Construct Corp H,Assets,Current Assets,Prepaid Expenses,2573637.56
2020,3,Construct Corp H,Assets,PPE,Land,930322.59
2020,3,Construct Corp H,Assets,PPE,Buildings,998233.83
2020,3,Construct Corp H,Assets,PPE,Construction Equipment,5821092.58
2020,3,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-4592243.53
2020,3,Construct Corp H,Assets,PPE,Vehicles,5035556.37
2020,3,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-1491744.97
2020,3,Construct Corp H,Assets,Other Long Term Assets,Investments,6150671.67
2020,3,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,799014.47
2020,3,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-5621020.19
2020,3,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,1815440.51
2020,3,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,844306.85
2020,3,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,5153559.12
2020,3,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,2383495.24
2020,3,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,1972731.33
2020,3,Construct Corp H,Equity,Shareholder's Equity,Common Stock,1965201.46
2020,3,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,6326167.41
2020,3,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,3836149.2
2020,3,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,5773462.29
2020,4,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,4426268.4
2020,4,Construct Corp H,Assets,Current Assets,Accounts Receivable,935968.61
2020,4,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-3441259.74
2020,4,Construct Corp H,Assets,Current Assets,Inventory,2366868.91
2020,4,Construct Corp H,Assets,Current Assets,Prepaid Expenses,4838897.17
2020,4,Construct Corp H,Assets,PPE,Land,2354282.86
2020,4,Construct Corp H,Assets,PPE,Buildings,1834099.48
2020,4,Construct Corp H,Assets,PPE,Construction Equipment,2481324.35
2020,4,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-4832068.23
2020,4,Construct Corp H,Assets,PPE,Vehicles,3658236.65
2020,4,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-1105252.01
2020,4,Construct Corp H,Assets,Other Long Term Assets,Investments,4370048.98
2020,4,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,1141667.5
2020,4,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-2948921.0
2020,4,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,3709645.01
2020,4,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,6307443.96
2020,4,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,4473499.8
